flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids,obs_names,calibrator_obs_ids,calibrator_obs_names,calibrator_time_diff_hr
2409120613,M2.8,2024-09-12 06:00:52.539000+00:00,2024-09-12 07:12:48.546000+00:00,2024-09-12 06:00:52.539000+00:00,2024-09-12 07:12:48.546000+00:00,4316,4,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410156016, 1410156144, 1410156816, 1410157472, 1410157840, 1410158552, 1410159472, 1410160344]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410125720, 1410172160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[8.42, 4.48]"
2406240556,M1.1,2024-06-24 05:54:48.938000+00:00,2024-06-24 06:28:40.942000+00:00,2024-06-24 05:54:48.938000+00:00,2024-06-24 06:28:40.942000+00:00,2032,4,['G0002'],[1403244016],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1403216656, 1403258056]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[7.6, 3.9]"
2409130117,C9.6,2024-09-13 01:16:20.666000+00:00,2024-09-13 01:19:16.667000+00:00,2024-09-13 01:16:20.666000+00:00,2024-09-13 01:19:16.667000+00:00,176,4,['G0002'],[1410225520],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410212120, 1410258560]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[3.72, 9.18]"
2405270303,C6.9,2024-05-27 02:33:04.335000+00:00,2024-05-27 03:55:28.344000+00:00,2024-05-27 02:33:04.335000+00:00,2024-05-27 03:55:28.344000+00:00,4944,4,"['G0002', 'G0002']","[1400814016, 1400815816]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400797576, 1400839216]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[4.57, 7.0]"
2411070700,C6.2,2024-11-07 06:59:09.358000+00:00,2024-11-07 07:02:17.358000+00:00,2024-11-07 06:59:09.358000+00:00,2024-11-07 07:02:17.358000+00:00,188,4,['G0002'],[1414997968],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2406220349,C6.0,2024-06-22 03:27:04.616000+00:00,2024-06-22 04:15:40.622000+00:00,2024-06-22 03:27:04.616000+00:00,2024-06-22 04:15:40.622000+00:00,2916,4,['G0002'],[1403062216],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1403043856, 1403085256]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[5.1, 6.4]"
2411060447,C5.4,2024-11-06 04:47:21.185000+00:00,2024-11-06 04:48:33.185000+00:00,2024-11-06 04:47:21.185000+00:00,2024-11-06 04:48:33.185000+00:00,72,4,['G0002'],[1414903728],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411060156,C5.1,2024-11-06 01:54:57.167000+00:00,2024-11-06 01:58:01.167000+00:00,2024-11-06 01:54:57.167000+00:00,2024-11-06 01:58:01.167000+00:00,184,4,['G0002'],[1414893488],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411050749,C5.0,2024-11-05 07:48:33.246000+00:00,2024-11-05 07:51:41.246000+00:00,2024-11-05 07:48:33.246000+00:00,2024-11-05 07:51:41.246000+00:00,188,4,['G0002'],[1414828240],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410310417,C4.9,2024-10-31 04:16:06.230000+00:00,2024-10-31 04:19:02.231000+00:00,2024-10-31 04:16:06.230000+00:00,2024-10-31 04:19:02.231000+00:00,176,4,['G0002'],[1414383520],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080228,C4.9,2024-11-08 02:28:01.488000+00:00,2024-11-08 02:29:33.488000+00:00,2024-11-08 02:28:01.488000+00:00,2024-11-08 02:29:33.488000+00:00,92,4,['G0002'],[1415068096],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080339,C4.4,2024-11-08 03:37:33.495000+00:00,2024-11-08 03:40:17.495000+00:00,2024-11-08 03:37:33.495000+00:00,2024-11-08 03:40:17.495000+00:00,164,4,['G0002'],[1415072312],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410270307,C3.9,2024-10-27 03:06:48.583000+00:00,2024-10-27 03:09:44.584000+00:00,2024-10-27 03:06:48.583000+00:00,2024-10-27 03:09:44.584000+00:00,176,4,['G0002'],[1414033720],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410120451,C3.6,2024-10-12 04:15:16.090000+00:00,2024-10-12 05:32:32.099000+00:00,2024-10-12 04:15:16.090000+00:00,2024-10-12 05:32:32.099000+00:00,4636,4,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1412741840, 1412742440, 1412743040, 1412743648, 1412744248, 1412744848, 1412745112, 1412745136, 1412745152, 1412745456, 1412746088]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20241012051118_Sun_Ch[126,128,...,173,176]', 'YAMAGAWA_SolarTrigger_20241012051118_Sun_Ch[126,128,...,173,176]', 'YAMAGAWA_SolarTrigger_20241012051118_Sun_Ch[126,128,...,173,176]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410220339,C3.6,2024-10-22 03:38:12.090000+00:00,2024-10-22 03:41:28.091000+00:00,2024-10-22 03:38:12.090000+00:00,2024-10-22 03:41:28.091000+00:00,196,4,['G0002'],[1413603560],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411090218,C3.6,2024-11-09 02:16:49.345000+00:00,2024-11-09 02:20:09.345000+00:00,2024-11-09 02:16:49.345000+00:00,2024-11-09 02:20:09.345000+00:00,200,4,['G0002'],[1415153888],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411020148,C3.2,2024-11-02 01:47:45.234000+00:00,2024-11-02 01:50:57.234000+00:00,2024-11-02 01:47:45.234000+00:00,2024-11-02 01:50:57.234000+00:00,192,4,['G0002'],[1414547288],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080528,C3.1,2024-11-08 05:27:05.507000+00:00,2024-11-08 05:30:09.507000+00:00,2024-11-08 05:27:05.507000+00:00,2024-11-08 05:30:09.507000+00:00,184,4,['G0002'],[1415078944],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2406090451,C3.0,2024-06-09 04:33:36.986000+00:00,2024-06-09 05:16:08.991000+00:00,2024-06-09 04:33:36.986000+00:00,2024-06-09 05:16:08.991000+00:00,2552,4,['G0002'],[1401944416],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1401920656, 1401962056]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[6.6, 4.9]"
2407210649,C2.7,2024-07-21 06:47:57.066000+00:00,2024-07-21 06:50:57.066000+00:00,2024-07-21 06:47:57.066000+00:00,2024-07-21 06:50:57.066000+00:00,180,4,['G0002'],[1405579744],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1405549816, 1405591456]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[8.31, 3.25]"
2407230624,C2.4,2024-07-23 06:22:57.176000+00:00,2024-07-23 06:26:01.177000+00:00,2024-07-23 06:22:57.176000+00:00,2024-07-23 06:26:01.177000+00:00,184,4,['G0002'],[1405751168],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1405722616, 1405764256]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[7.93, 3.64]"
2501200445,C2.2,2025-01-20 04:32:13.649000+00:00,2025-01-20 04:51:13.651000+00:00,2025-01-20 04:32:13.649000+00:00,2025-01-20 04:51:13.651000+00:00,1140,4,"['G0002', 'G0002', 'G0002']","[1421382616, 1421382848, 1421383448]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2409130454,,2024-09-13 04:50:16.689000+00:00,2024-09-13 05:02:48.691000+00:00,2024-09-13 04:50:16.689000+00:00,2024-09-13 05:02:48.691000+00:00,752,4,"['G0002', 'G0002']","[1410238864, 1410238912]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1410212120, 1410258560]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.43, 5.47]"
2410260701,X1.9,2024-10-26 06:31:00.446000+00:00,2024-10-26 08:02:52.456000+00:00,2024-10-26 06:31:00.446000+00:00,2024-10-26 08:02:52.456000+00:00,5512,3,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1413959528, 1413959872, 1413960856, 1413961456, 1413962056, 1413962664, 1413963264, 1413963864, 1413964472]","['YAMAGAWA_SolarTrigger_20241026063117_Sun_Ch[214,216,...,248,250]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412100647,M6.5,2024-12-10 06:11:25.885000+00:00,2024-12-10 07:29:21.894000+00:00,2024-12-10 06:11:25.885000+00:00,2024-12-10 07:29:21.894000+00:00,4676,3,['G0002'],[1417847416],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411070748,M2.6,2024-11-07 07:45:33.363000+00:00,2024-11-07 07:49:53.364000+00:00,2024-11-07 07:45:33.363000+00:00,2024-11-07 07:49:53.364000+00:00,260,3,['G0002'],[1415000976],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408020726,M1.5,2024-08-02 07:24:43.755000+00:00,2024-08-02 07:28:15.755000+00:00,2024-08-02 07:24:43.755000+00:00,2024-08-02 07:28:15.755000+00:00,212,3,['G0002'],[1406618768],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406585000, 1406629160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[9.38, 2.89]"
2406190636,M1.2,2024-06-19 06:18:48.165000+00:00,2024-06-19 07:17:20.171000+00:00,2024-06-19 06:18:48.165000+00:00,2024-06-19 07:17:20.171000+00:00,3512,3,['G0002'],[1402813816],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1402784656, 1402826056]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[8.1, 3.4]"
2407270650,M1.0,2024-07-27 06:48:45.008000+00:00,2024-07-27 06:52:13.009000+00:00,2024-07-27 06:48:45.008000+00:00,2024-07-27 06:52:13.009000+00:00,208,3,['G0002'],[1406098168],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406068216, 1406109856]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[8.32, 3.25]"
2501020616,C7.6,2025-01-02 06:08:24.416000+00:00,2025-01-02 07:28:00.423000+00:00,2025-01-02 06:08:24.416000+00:00,2025-01-02 07:28:00.423000+00:00,4776,3,['G0002'],[1419834616],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2406220129,C7.5,2024-06-22 01:13:12.603000+00:00,2024-06-22 02:19:48.609000+00:00,2024-06-22 01:13:12.603000+00:00,2024-06-22 02:19:48.609000+00:00,3996,3,['G0002'],[1403056816],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1403043856, 1403085256]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[3.6, 7.9]"
2411060637,C6.3,2024-11-06 06:36:33.197000+00:00,2024-11-06 06:40:17.197000+00:00,2024-11-06 06:36:33.197000+00:00,2024-11-06 06:40:17.197000+00:00,224,3,['G0002'],[1414910368],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411081120,C5.9,2024-11-08 10:22:49.539000+00:00,2024-11-08 11:36:57.548000+00:00,2024-11-08 10:22:49.539000+00:00,2024-11-08 11:36:57.548000+00:00,4448,3,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1415097184, 1415097208, 1415097224, 1415097360, 1415097376, 1415097400]","['YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[56,64,...,139,140]', 'YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[56,64,...,139,140]', 'YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[56,64,...,139,140]', 'YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[142,144,...,254,255]', 'YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[142,144,...,254,255]', 'YAMAGAWA_SolarTrigger_2024118_Cal_3C444_Ch[142,144,...,254,255]']",[],[],[]
2407270715,C5.6,2024-07-27 07:14:17.011000+00:00,2024-07-27 07:17:41.011000+00:00,2024-07-27 07:14:17.011000+00:00,2024-07-27 07:17:41.011000+00:00,204,3,['G0002'],[1406099848],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406068216, 1406109856]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[8.79, 2.78]"
2405290234,C5.5,2024-05-29 02:31:48.549000+00:00,2024-05-29 02:36:16.550000+00:00,2024-05-29 02:31:48.549000+00:00,2024-05-29 02:36:16.550000+00:00,268,3,['G0002'],[1400985016],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1400970376, 1401012016]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[4.07, 7.5]"
2502030153,C5.3,2025-02-03 01:52:04.158000+00:00,2025-02-03 01:55:52.159000+00:00,2025-02-03 01:52:04.158000+00:00,2025-02-03 01:55:52.159000+00:00,228,3,['G0002'],[1422582944],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410310407,C5.0,2024-10-31 04:05:18.229000+00:00,2024-10-31 04:09:26.230000+00:00,2024-10-31 04:05:18.229000+00:00,2024-10-31 04:09:26.230000+00:00,248,3,['G0002'],[1414382920],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080738,C4.5,2024-11-08 07:36:25.521000+00:00,2024-11-08 07:40:01.521000+00:00,2024-11-08 07:36:25.521000+00:00,2024-11-08 07:40:01.521000+00:00,216,3,['G0002'],[1415086776],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411040620,C4.2,2024-11-04 06:18:21.077000+00:00,2024-11-04 06:22:21.078000+00:00,2024-11-04 06:18:21.077000+00:00,2024-11-04 06:22:21.078000+00:00,240,3,['G0002'],[1414736352],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411090255,C4.0,2024-11-09 02:54:21.349000+00:00,2024-11-09 02:58:25.349000+00:00,2024-11-09 02:54:21.349000+00:00,2024-11-09 02:58:25.349000+00:00,244,3,['G0002'],[1415156304],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410270705,C3.7,2024-10-27 07:04:00.509000+00:00,2024-10-27 07:07:28.510000+00:00,2024-10-27 07:04:00.509000+00:00,2024-10-27 07:07:28.510000+00:00,208,3,['G0002'],[1414047864],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411080540,C3.6,2024-11-08 05:38:41.508000+00:00,2024-11-08 05:42:37.509000+00:00,2024-11-08 05:38:41.508000+00:00,2024-11-08 05:42:37.509000+00:00,236,3,['G0002'],[1415079544],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2409060326,C3.5,2024-09-06 03:24:24.666000+00:00,2024-09-06 03:30:00.667000+00:00,2024-09-06 03:24:24.666000+00:00,2024-09-06 03:30:00.667000+00:00,336,3,"['G0002', 'G0002']","[1409628568, 1409628616]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1409607320, 1409653760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.9, 7.0]"
2411080220,C3.5,2024-11-08 02:17:09.487000+00:00,2024-11-08 02:21:13.487000+00:00,2024-11-08 02:17:09.487000+00:00,2024-11-08 02:21:13.487000+00:00,244,3,['G0002'],[1415067488],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410280219,C3.2,2024-10-28 02:17:34.137000+00:00,2024-10-28 02:21:58.138000+00:00,2024-10-28 02:17:34.137000+00:00,2024-10-28 02:21:58.138000+00:00,264,3,['G0002'],[1414117096],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411240509,C3.1,2024-11-24 05:02:33.647000+00:00,2024-11-24 05:15:33.649000+00:00,2024-11-24 05:02:33.647000+00:00,2024-11-24 05:15:33.649000+00:00,780,3,"['G0002', 'G0002']","[1416459616, 1416460152]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501100122,C3.1,2025-01-10 01:19:33.348000+00:00,2025-01-10 01:23:33.348000+00:00,2025-01-10 01:19:33.348000+00:00,2025-01-10 01:23:33.348000+00:00,240,3,['G0002'],[1420507352],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502230151,C3.1,2025-02-23 01:50:21.948000+00:00,2025-02-23 01:54:29.948000+00:00,2025-02-23 01:50:21.948000+00:00,2025-02-23 01:54:29.948000+00:00,248,3,['G0002'],[1424310720],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411090349,C2.8,2024-11-09 03:47:45.355000+00:00,2024-11-09 03:51:49.355000+00:00,2024-11-09 03:47:45.355000+00:00,2024-11-09 03:51:49.355000+00:00,244,3,['G0002'],[1415159312],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501160535,C2.7,2025-01-16 05:33:45.623000+00:00,2025-01-16 05:37:29.624000+00:00,2025-01-16 05:33:45.623000+00:00,2025-01-16 05:37:29.624000+00:00,224,3,['G0002'],[1421040992],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410120618,C2.5,2024-10-12 06:17:28.104000+00:00,2024-10-12 06:20:56.104000+00:00,2024-10-12 06:17:28.104000+00:00,2024-10-12 06:20:56.104000+00:00,208,3,['G0002'],[1412749096],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410120704,C2.4,2024-10-12 07:03:08.109000+00:00,2024-10-12 07:06:40.109000+00:00,2024-10-12 07:03:08.109000+00:00,2024-10-12 07:06:40.109000+00:00,212,3,['G0002'],[1412751896],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2409120438,,2024-09-12 04:36:04.530000+00:00,2024-09-12 04:40:08.530000+00:00,2024-09-12 04:36:04.530000+00:00,2024-09-12 04:40:08.530000+00:00,244,3,['G0002'],[1410151136],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1410125720, 1410172160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.06, 5.84]"
2411041012,M1.7,2024-11-04 10:04:49.102000+00:00,2024-11-04 11:20:41.111000+00:00,2024-11-04 10:04:49.102000+00:00,2024-11-04 11:20:41.111000+00:00,4552,2,"['G0002', 'G0002', 'G0002']","[1414751456, 1414751472, 1414751496]","['YAMAGAWA_SolarTrigger_2024114_Cal_3C444_Ch[56,61,...,176,182]', 'YAMAGAWA_SolarTrigger_2024114_Cal_3C444_Ch[56,61,...,176,182]', 'YAMAGAWA_SolarTrigger_2024114_Cal_3C444_Ch[56,61,...,176,182]']",[],[],[]
2411070738,M1.7,2024-11-07 07:35:13.362000+00:00,2024-11-07 07:41:49.363000+00:00,2024-11-07 07:35:13.362000+00:00,2024-11-07 07:41:49.363000+00:00,396,2,['G0002'],[1415000376],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408010554,M1.5,2024-08-01 05:52:07.688000+00:00,2024-08-01 05:57:47.688000+00:00,2024-08-01 05:52:07.688000+00:00,2024-08-01 05:57:47.688000+00:00,340,2,['G0002'],[1406526848],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406500216, 1406542760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.4, 4.42]"
2501221104,M1.4,2025-01-22 10:46:45.906000+00:00,2025-01-22 11:47:33.912000+00:00,2025-01-22 10:46:45.906000+00:00,2025-01-22 11:47:33.912000+00:00,3648,2,['G0002'],[1421579312],"['YAMAGAWA_SolarTrigger_2025122_Cal_PicA_Ch[103,105,...,147,150]']",[],[],[]
2408010538,M1.3,2024-08-01 05:35:43.686000+00:00,2024-08-01 05:42:07.686000+00:00,2024-08-01 05:35:43.686000+00:00,2024-08-01 05:42:07.686000+00:00,384,2,['G0002'],[1406525928],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406500216, 1406542760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.14, 4.68]"
2410250728,M1.2,2024-10-25 07:20:28.392000+00:00,2024-10-25 07:52:36.395000+00:00,2024-10-25 07:20:28.392000+00:00,2024-10-25 07:52:36.395000+00:00,1928,2,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1413876256, 1413876832, 1413876856, 1413876872, 1413877472]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20241025073317_Sun_Ch[56,60,...,146,151]', 'YAMAGAWA_SolarTrigger_20241025073317_Sun_Ch[56,60,...,146,151]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411040237,M1.1,2024-11-04 02:34:09.152000+00:00,2024-11-04 02:40:29.153000+00:00,2024-11-04 02:34:09.152000+00:00,2024-11-04 02:40:29.153000+00:00,380,2,['G0002'],[1414723096],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410010126,C7.0,2024-10-01 01:23:26.585000+00:00,2024-10-01 01:29:02.585000+00:00,2024-10-01 01:23:26.585000+00:00,2024-10-01 01:29:02.585000+00:00,336,2,['G0002'],[1411781264],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408010118,C6.7,2024-08-01 01:17:03.658000+00:00,2024-08-01 01:22:35.658000+00:00,2024-08-01 01:17:03.658000+00:00,2024-08-01 01:22:35.658000+00:00,332,2,['G0002'],[1406510352],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406500216, 1406542760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[2.82, 9.0]"
2502030106,C6.7,2025-02-03 01:03:40.153000+00:00,2025-02-03 01:09:36.153000+00:00,2025-02-03 01:03:40.153000+00:00,2025-02-03 01:09:36.153000+00:00,356,2,['G0002'],[1422579872],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501170551,C6.5,2025-01-17 05:41:29.483000+00:00,2025-01-17 06:00:17.485000+00:00,2025-01-17 05:41:29.483000+00:00,2025-01-17 06:00:17.485000+00:00,1128,2,"['G0002', 'G0002']","[1421127904, 1421128816]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408200511,C6.2,2024-08-20 05:09:51.483000+00:00,2024-08-20 05:15:39.484000+00:00,2024-08-20 05:09:51.483000+00:00,2024-08-20 05:15:39.484000+00:00,348,2,['G0002'],[1408165952],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1408140200, 1408184360]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[7.15, 5.11]"
2502170442,C6.0,2025-02-17 04:40:56.712000+00:00,2025-02-17 04:46:16.713000+00:00,2025-02-17 04:40:56.712000+00:00,2025-02-17 04:46:16.713000+00:00,320,2,['G0002'],[1423802776],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411090229,C5.9,2024-11-09 02:27:05.346000+00:00,2024-11-09 02:32:01.346000+00:00,2024-11-09 02:27:05.346000+00:00,2024-11-09 02:32:01.346000+00:00,296,2,['G0002'],[1415154496],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408040416,C5.6,2024-08-04 04:10:39.650000+00:00,2024-08-04 04:42:27.653000+00:00,2024-08-04 04:10:39.650000+00:00,2024-08-04 04:42:27.653000+00:00,1908,2,"['G0002', 'G0002', 'G0002', 'G0002']","[1406780056, 1406780656, 1406781120, 1406781256]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406757800, 1406801960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[6.18, 6.08]"
